"","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedLastCmp","Generation","AcceptedPrv","TotalDays"
"1886",1984,"Graduation","Single",52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,"0","0","0","0","0","0","0","Millenials",0,604
"1887",1957,"PhD","Married",44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,162
"1888",1971,"PhD","Divorced",86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,"1","0","0","0","0","0","1","Generation X",1,235
"1889",1975,"Graduation","Together",76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,"0","0","0","0","0","0","0","Generation X",0,294
"1890",1982,"Graduation","Married",42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,"1","0","0","0","0","0","0","Millenials",1,489
"1891",1988,"PhD","Married",67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,"0","0","0","0","0","0","0","Millenials",0,668
"1892",1989,"Master","Together",88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,"1","0","1","1","0","0","0","Millenials",3,59
"1893",1985,"Graduation","Married",31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,"0","0","0","0","0","0","0","Millenials",0,519
"1894",1968,"Graduation","Divorced",61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,"0","1","0","1","0","0","0","Generation X",2,27
"1895",1974,"Graduation","Single",69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,"0","0","0","0","0","0","0","Generation X",0,35
"1896",1949,"Graduation","Divorced",49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,253
"1897",1978,"Basic","Together",24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,"1","0","0","0","0","0","0","Generation X",1,659
"1898",1954,"PhD","Single",90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,"0","0","1","0","0","0","0","Baby Boomer Generation",1,91
"1899",1945,"PhD","Single",113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,"0","0","0","0","0","0","0","Silent Generation",0,33
"1900",1950,"PhD","Together",59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,382
"1901",1964,"PhD","Married",45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,492
"1902",1983,"Graduation","Single",22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,"0","0","0","0","0","0","0","Millenials",0,78
"1903",1987,"Master","Married",73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,"0","0","0","0","0","0","0","Millenials",0,104
"1904",1971,"Graduation","Divorced",29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,"0","0","0","0","0","0","0","Generation X",0,249
"1905",1968,"Graduation","Married",45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,"0","1","0","0","0","0","0","Generation X",1,156
"1906",1954,"Graduation","Married",62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,"0","0","0","0","0","0","0","Baby Boomer Generation",0,415
"1907",1971,"PhD","Married",60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,"0","0","0","0","0","0","0","Generation X",0,297
"1908",1986,"Graduation","Together",33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,"0","0","0","0","0","0","0","Millenials",0,145
"1909",1959,"Graduation","Married",35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,468
"1910",1980,"Master","Married",31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,"1","0","0","0","0","0","0","Generation X",1,277
"1911",1960,"2n Cycle","Together",92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,"0","0","0","0","0","0","0","Baby Boomer Generation",0,71
"1912",1970,"Graduation","Single",67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,"0","1","0","0","0","0","0","Generation X",1,597
"1913",1971,"Master","Together",80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,"0","0","0","0","0","0","0","Generation X",0,624
"1914",1967,"Graduation","Married",77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,"0","1","0","1","0","0","1","Generation X",2,677
"1915",1963,"PhD","Widow",52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,521
"1916",1968,"Graduation","Single",57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,"0","1","0","0","1","0","1","Generation X",2,675
"1917",1990,"Graduation","Married",18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,"0","0","0","0","0","0","0","Millenials",0,499
"1918",1981,"PhD","Single",36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,"0","0","0","0","0","0","0","Millenials",0,395
"1919",1976,"Graduation","Single",20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,"0","0","0","0","0","0","0","Generation X",0,495
"1920",1965,"PhD","Together",34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,"0","0","0","0","0","0","0","Generation X",0,551
"1921",1977,"2n Cycle","Single",31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,"0","0","0","0","0","0","0","Generation X",0,8
"1922",1972,"2n Cycle","Married",70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,"0","0","0","0","0","0","0","Generation X",0,162
"1923",1956,"Graduation","Single",91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,"0","1","1","1","1","0","1","Baby Boomer Generation",4,618
"1924",1943,"Master","Single",77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,"0","0","1","0","0","0","0","Silent Generation",1,272
"1925",1959,"Graduation","Single",80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,"0","0","0","0","0","1","0","Baby Boomer Generation",0,538
"1926",1977,"Master","Married",22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,"0","0","0","0","0","0","0","Generation X",0,298
"1927",1969,"PhD","Married",55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,"0","1","0","0","1","0","0","Generation X",2,584
"1928",1970,"Graduation","Married",70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,"0","0","0","0","0","0","0","Generation X",0,372
"1929",1957,"Graduation","Single",64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,"0","0","0","0","0","0","1","Baby Boomer Generation",0,594
"1930",1965,"Master","Married",62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,"0","0","0","0","0","0","0","Generation X",0,378
"1931",1974,"PhD","Married",61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,"0","0","0","0","0","0","0","Generation X",0,222
"1932",1947,"PhD","Married",67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,275
"1933",1982,"Master","Married",21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,"0","0","0","0","0","0","0","Millenials",0,174
"1934",1968,"Master","Married",29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,"0","0","0","0","0","0","0","Generation X",0,90
"1935",1951,"Graduation","Married",75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,448
"1936",1975,"2n Cycle","Together",34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,662
"1937",1956,"PhD","Single",54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,"0","0","0","0","0","0","1","Baby Boomer Generation",0,477
"1938",1949,"PhD","Widow",54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,"0","0","0","0","0","0","1","Baby Boomer Generation",0,588
"1939",1959,"Master","Married",34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,99
"1940",1973,"Graduation","Married",25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,"0","0","0","0","0","0","0","Generation X",0,303
"1941",1984,"PhD","Married",73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,"1","0","1","1","0","0","1","Millenials",3,144
"1942",1950,"Graduation","Together",28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,532
"1943",1977,"Graduation","Single",23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,692
"1944",1984,"Graduation","Married",72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,"0","0","0","0","0","0","0","Millenials",0,66
"1945",1976,"Master","Married",34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,"0","0","0","0","0","0","0","Generation X",0,654
"1946",1951,"Graduation","Widow",70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,509
"1947",1982,"Graduation","Married",63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,"0","0","0","0","0","0","1","Millenials",0,605
"1948",1974,"Master","Married",83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,"0","0","0","0","0","0","0","Generation X",0,10
"1949",1968,"Graduation","Single",36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,"0","0","0","0","0","0","0","Generation X",0,456
"1950",1954,"Graduation","Together",39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,503
"1951",1940,"PhD","Single",51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,"0","0","0","0","0","0","0","Silent Generation",0,357
"1952",1976,"Graduation","Married",56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,"0","0","0","0","0","0","0","Generation X",0,285
"1953",1951,"Graduation","Single",80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,"0","0","0","0","0","0","0","Baby Boomer Generation",0,49
"1954",1976,"PhD","Together",72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,"0","0","0","0","0","0","1","Generation X",0,686
"1955",1964,"PhD","Single",61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,219
"1956",1950,"PhD","Widow",76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,"0","0","0","0","0","0","0","Baby Boomer Generation",0,58
"1957",1976,"Graduation","Together",29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,"0","0","0","0","0","0","0","Generation X",0,164
"1958",1956,"Graduation","Single",46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,"1","0","0","0","0","0","0","Baby Boomer Generation",1,616
"1959",1990,"Graduation","Single",96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,"0","0","1","0","0","0","1","Millenials",1,433
"1960",1950,"PhD","Widow",56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,54
"1961",1965,"Master","Married",70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,"0","0","0","0","0","0","0","Generation X",0,362
"1962",1962,"PhD","Widow",71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,"0","1","1","0","1","0","1","Baby Boomer Generation",3,356
"1963",1978,"Graduation","Married",44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,"0","0","0","0","0","0","0","Generation X",0,13
"1964",1952,"Graduation","Single",40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,"0","0","0","0","0","0","1","Baby Boomer Generation",0,420
"1965",1966,"Graduation","Divorced",48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,"0","0","0","0","0","0","0","Generation X",0,176
"1966",1947,"Graduation","Together",74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,310
"1967",1972,"Graduation","Together",64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,"0","0","0","0","0","0","0","Generation X",0,251
"1968",1963,"Graduation","Together",77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,122
"1969",1949,"Graduation","Widow",72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2,"0","0","0","1","0","0","1","Baby Boomer Generation",1,488
"1970",1978,"Master","Together",85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,"0","1","1","0","0","0","0","Generation X",2,158
"1971",1966,"Graduation","Divorced",55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,"1","0","0","0","0","0","0","Generation X",1,501
"1972",1983,"Graduation","Single",39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,"1","0","0","0","0","0","0","Millenials",1,97
"1973",1971,"Graduation","Together",34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,"0","0","0","0","0","0","1","Generation X",0,545
"1974",1975,"Graduation","Married",40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,"0","0","0","0","0","0","0","Generation X",0,449
"1975",1971,"2n Cycle","Married",54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,"0","0","0","0","0","0","0","Generation X",0,235
"1976",1969,"Graduation","Married",4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1,"0","0","0","0","0","0","0","Generation X",0,268
"1977",1963,"2n Cycle","Married",32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,697
"1978",1968,"PhD","Single",38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,"0","0","0","0","0","0","0","Generation X",0,283
"1979",1979,"Graduation","Married",36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,"0","0","0","0","0","0","1","Generation X",0,81
"1980",1984,"Master","Single",31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,"1","0","0","0","0","0","1","Millenials",1,572
"1981",1984,"Graduation","Married",24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,"0","0","0","0","0","0","0","Millenials",0,488
"1982",1974,"PhD","Divorced",25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,"0","0","0","0","0","0","1","Generation X",0,650
"1983",1951,"Graduation","Married",94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,"0","0","1","1","0","0","0","Baby Boomer Generation",2,138
"1984",1962,"Master","Married",58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,385
"1985",1975,"Graduation","Single",53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,"0","0","0","0","0","0","0","Generation X",0,503
"1986",1957,"Graduation","Together",21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,553
"1987",1978,"Graduation","Married",57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,"0","0","0","0","0","0","0","Generation X",0,509
"1988",1991,"Graduation","Married",51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,"0","0","0","0","0","0","0","Millenials",0,373
"1989",1986,"Graduation","Married",23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,"0","0","0","0","0","0","0","Millenials",0,252
"1990",1956,"Graduation","Married",58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,78
"1991",1963,"PhD","Divorced",72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,"0","0","0","1","0","0","1","Baby Boomer Generation",1,196
"1992",1971,"Master","Married",39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,"0","0","0","0","0","0","0","Generation X",0,459
"1993",1947,"Master","Single",91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,"0","0","1","0","0","0","1","Baby Boomer Generation",1,256
"1994",1958,"Graduation","Single",94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,"0","1","1","0","0","0","0","Baby Boomer Generation",2,88
"1995",1960,"Graduation","Together",13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,439
"1996",1980,"2n Cycle","Married",96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,"1","0","1","1","0","0","1","Generation X",3,38
"1997",1975,"Graduation","Married",79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,"0","0","0","1","0","0","1","Generation X",1,670
"1998",1975,"PhD","Together",56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,"0","0","0","0","0","0","0","Generation X",0,552
"1999",1973,"PhD","Married",32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,"1","0","0","0","0","0","0","Generation X",1,530
"2000",1980,"2n Cycle","Single",67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,"0","0","0","0","0","0","0","Generation X",0,179
"2001",1970,"Graduation","Single",24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,"0","0","0","0","0","0","0","Generation X",0,479
"2002",1967,"PhD","Divorced",28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,"0","0","0","0","0","0","0","Generation X",0,188
"2003",1970,"Graduation","Married",22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,"0","0","0","0","0","0","1","Generation X",0,662
"2004",1966,"Graduation","Single",33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,"0","0","0","0","0","0","0","Generation X",0,18
"2005",1972,"Master","Single",46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,"0","0","0","0","0","0","0","Generation X",0,285
"2006",1977,"Graduation","Married",30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,"0","0","0","0","0","0","0","Generation X",0,235
"2007",1970,"Graduation","Married",63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,"0","0","0","0","0","0","0","Generation X",0,581
"2008",1964,"Graduation","Divorced",41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,"1","0","0","0","0","0","0","Baby Boomer Generation",1,502
"2009",1959,"PhD","Divorced",68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,286
"2010",1966,"PhD","Together",65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,"0","0","0","0","0","0","0","Generation X",0,120
"2011",1958,"Graduation","Divorced",71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,406
"2012",1986,"Graduation","Single",39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,"0","0","0","0","0","0","0","Millenials",0,501
"2013",1977,"Graduation","Together",96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,"0","1","1","1","0","0","1","Generation X",3,328
"2014",1981,"Basic","Married",34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,"0","0","0","0","0","0","0","Millenials",0,519
"2015",1958,"Graduation","Single",68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,"0","0","0","0","0","0","1","Baby Boomer Generation",0,692
"2016",1975,"2n Cycle","Married",37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,"0","0","0","0","0","0","0","Generation X",0,458
"2017",1983,"Graduation","Married",36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,"0","0","0","0","0","0","1","Millenials",0,486
"2018",1967,"Graduation","Together",27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,"0","0","0","0","0","0","0","Generation X",0,441
"2019",1951,"Graduation","Divorced",22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,"0","0","0","0","0","1","0","Baby Boomer Generation",0,92
"2020",1972,"Graduation","Together",30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,"0","0","0","0","0","0","0","Generation X",0,643
"2021",1978,"Graduation","Together",28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,"0","0","0","0","0","0","0","Generation X",0,138
"2022",1982,"Master","Married",43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,"0","0","0","0","0","0","0","Millenials",0,451
"2023",1956,"Graduation","Married",48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,160
"2024",1952,"Master","Married",77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,145
"2025",1965,"PhD","Married",71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,"0","0","0","0","0","0","0","Generation X",0,499
"2026",1979,"Master","Married",32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,"0","0","0","0","0","0","0","Generation X",0,127
"2027",1965,"Graduation","Together",29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,"0","0","0","0","0","0","0","Generation X",0,475
"2028",1953,"Graduation","Divorced",23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,256
"2029",1949,"Master","Together",49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,"1","0","0","0","0","0","1","Baby Boomer Generation",1,661
"2030",1985,"2n Cycle","Together",7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,"0","0","0","0","0","0","0","Millenials",0,698
"2031",1947,"PhD","Widow",68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6,"1","0","0","0","0","0","1","Baby Boomer Generation",1,477
"2032",1955,"Graduation","Married",67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,216
"2033",1976,"Graduation","Married",17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,"0","0","0","0","0","0","0","Generation X",0,230
"2034",1975,"Graduation","Together",55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,"0","0","0","0","0","0","0","Generation X",0,427
"2035",1984,"Graduation","Married",40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,"1","0","0","0","0","0","0","Millenials",1,275
"2036",1950,"Graduation","Together",60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,207
"2037",1977,"Graduation","Married",75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,"0","0","0","0","0","0","0","Generation X",0,634
"2038",1951,"Graduation","Single",60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,394
"2039",1984,"Graduation","Married",38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,"0","0","0","0","0","0","0","Millenials",0,459
"2040",1982,"Graduation","Together",61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,"1","0","0","0","0","0","0","Millenials",1,507
"2041",1991,"Graduation","Single",49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,"0","0","0","0","0","0","0","Millenials",0,424
"2042",1970,"Graduation","Single",83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,"0","0","0","0","0","0","0","Generation X",0,643
"2043",1981,"Graduation","Married",29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,"0","0","0","0","0","0","0","Millenials",0,213
"2044",1979,"Master","Married",45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,"0","0","0","0","0","0","0","Generation X",0,211
"2045",1971,"Graduation","Married",37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,"0","0","0","0","0","0","0","Generation X",0,657
"2046",1970,"Graduation","Single",43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,"0","0","0","0","0","0","0","Generation X",0,212
"2047",1959,"Graduation","Married",53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,21
"2048",1973,"Graduation","Married",65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4,"0","0","1","1","0","0","0","Generation X",2,292
"2049",1970,"Graduation","Single",76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,"0","0","0","0","0","0","1","Generation X",0,682
"2050",1947,"2n Cycle","Married",81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1,"0","0","0","0","0","0","0","Baby Boomer Generation",0,185
"2051",1951,"Graduation","Married",32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,478
"2052",1975,"Graduation","Single",55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7,"0","0","0","1","0","0","0","Generation X",1,281
"2053",1959,"Graduation","Widow",76320,0,1,49,526,35,214,69,53,35,2,6,3,4,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,8
"2054",1955,"Master","Single",36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,28
"2055",1953,"Graduation","Together",48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,4
"2056",1965,"Graduation","Single",23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8,"0","0","0","0","0","0","0","Generation X",0,468
